product_id,product_name,brand_name,category_name,seller_name,price,rating,review_count,quantity_sold,discount_percent
41794318,"TÚI DÙNG CHỐNG SỐC CHO LAPTOP 17INCH - ,MÀU NGẪU NHIÊN - HÀNG NHẬP KHẨU",OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,27000.0,4.3,26,152,7.849829
120460252,"Chiết mỹ phẩm mini du lịch bộ 7 món chai nhấn, bình xịt, lọ toner, hộp chiết kem tiện lợi",OEM,Túi chống sốc,Bách Hóa Huong Trang 2019,29000.0,0.0,0,0,0.0
46304334,Bộ Chiết Mỹ Phẩm Du Lịch Tiện Lợi ,OEM,Thời Trang,Bách Hóa Huong Trang 2019,38000.0,0.0,0,0,0.0
20876970,Túi chống sốc (14-15.6 inch),OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,22000.0,4.5,8,37,21.146953
31695558,BỘ CHIẾT MỸ PHẨM DU LỊCH,OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,22400.0,0.0,0,2,0.0
252628641,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Kho Hàng Gia Dụng TH 247,21000.0,0.0,0,0,0.0
155773895,Hũ 10g 15g chiết mỹ phẩm kem,OEM,Root,Chai Hũ Lọ Mỹ Phẩm MiuTy,17000.0,0.0,0,4,0.0
124276032,Túi Chống Sốc Laptop 14 Inch Có Dây Kéo Tiện Lợi,OEM,Root,MuaMuaOnline,25650.0,3.0,2,19,5.0
57045167,Túi chống sốc laptop 11 - 13 - 14 -15 inch elastic siêu đàn hồi cao cấp SK95,OEM,Thời Trang,HN COMPUTER,28500.0,0.0,0,2,5.0
12729010,túi chống sốc 13inch,OEM,Thời Trang,linhkien1984,38400.0,0.0,0,3,0.0
177604852,Túi Đựng Đồ Mỹ Phẩm Cotton Tiện Dụng Đồ Da Thành Long 205880 12(cam) ,OEM,Root,Giày dép TLG,33113.0,0.0,0,0,0.0
7947255,"Túi Chống sốc 13 inch Dành Cho Macbook, Laptop",OEM,Thời Trang,linhkien1984,27900.0,3.8,5,12,0.0
102581772,Túi Đựng Đồng Hồ Vạn Năng,OEM,Root,Điện Tử Bốn Phương,24000.0,5.0,2,6,0.0
173798763,Hũ chiết mỹ phẩm mica cao cấp nắp vặn Rabbit Lab 30gr,OEM,Túi chống sốc,Rabbit Lab,20000.0,0.0,0,0,0.0
147965052,"Hộp Đựng Thuốc Mini, Dùng Hàng Ngày, Tiện Dụng, An Toàn, Nhỏ Gọn Mang Theo Túi Quần Và Túi Xách. TakyHome 7122",taky home,Túi chống sốc,Taky Home,19000.0,0.0,0,0,0.0
56092676,Túi chống sốc  siêu bền hình trơn macbook cao cấp ,OEM,Thời Trang,Shalla,36080.0,4.5,2,12,10.569106
35865615,1 Chai Chiếc Mỹ Phẩm Đi Du Lịch Tai Thỏ Và Gấu - Màu Ngẫu Nhiên,OEM,Thời Trang,ATN SYSTEM,29000.0,0.0,0,8,0.0
146492894,Túi Chống Sốc Laptop 14 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Cửa Hàng Tiện Ích Tuấn Phong,55000.0,0.0,0,1,11.290323
155774355,"10 Hũ đựng mỹ phẩm, lọ đựng mỹ phẩm 3g 5g tiện lợi",OEM,Root,Chai Hũ Lọ Mỹ Phẩm MiuTy,15300.0,0.0,0,1,0.0
168167884,Túi đựng đồ mỹ phẩm chống thấm nước trong suốt (TMP01) Vbig Mart,OEM,Root,Gia dụng MB,17000.0,0.0,0,1,0.0
27734448,Túi Chiết Mỹ Phẩm Hình Trái Cây Tiện Ích - 1 Cái - Màu Ngẫu Nhiên,OEM,Balo và Vali,Phụ Kiện Store 76,25750.0,5.0,1,14,48.5
10833150,Hộp đựng tai nghe Earphone phụ kiện - Đen,OEM,Thời Trang,vinet shop,28500.0,4.3,3,102,5.0
174673863,"Chai chiết nước hoa vỏ nhôm, đầu phun xanh Rabbit Lab 12ml",OEM,Túi chống sốc,Rabbit Lab,17800.0,0.0,0,0,0.0
206665012,Túi đựng băng vệ sinh/mỹ phẩm phong cách Hàn Quốc xinh xắn nhỏ gọn chống thấm nước,OEM,Root,Anbio Shop,24990.0,5.0,3,17,0.0
67919730,Chai Chiết Nước Hoa Mini Tiện Dụng (Tặng Kèm 02 Que Thử Mùi Nước Hoa) - Lọ Chiết 5ml Sang Chảnh - Dạng Vòi Xịt Phun Sương,OEM,Thời Trang,Văn Phòng Shop 24h,25000.0,4.3,15,54,44.444444
173798775,Chai đựng kem nền bằng thủy tinh cao cấp màu nâu 50ml,OEM,Túi chống sốc,Rabbit Lab,22000.0,0.0,0,0,0.0
171554622,"Bộ chiết mỹ phẩm du lịch 7 món nhỏ gọn tiện lợi túi dây rút gồm bình xịt phun sương, lọ nhỏ, túi đựng nhỏ",OEM,Root,Trà Đá,44400.0,0.0,0,0,0.0
10814342,Bộ Chiết Mỹ Phẩm Du Lịch 7 Món Nhỏ Gọn Tiện Lợi - MP036,OEM,Thời Trang,Công Nghệ July,24603.0,0.0,0,1,5.000386
193340942,Túi Đựng Mỹ Phẩm Đồ Dùng Cá Nhân Nhiều Ngăn Chống Nước Tiện Lợi Khi Du Lịch,OEM,Túi chống sốc,BlueStoreVina,30000.0,4.0,1,8,50.0
165927818,"Chai chiếc nước hoa 10ML thủy tinh 8,5cm",OEM,Root,Phụ tùng xe Thủ Đức,20000.0,0.0,0,5,0.0
111286846,Chai chiết mỹ phẩm in hình cute,OEM,Root,KoKo Shop,30000.0,0.0,0,0,0.0
171171588,Chai nhựa chiết mỹ phẩm Hàn Quốc Beauty Tool Cap Bottle 30ml,	OEM,Túi chống sốc,HAMILY,25000.0,0.0,0,0,0.0
96079749, TÚI CHỐNG SỐC DẠNG TRƠN DÀNH CHO LAPTOP,OEM,Root,VI TÍNH NAM TRUNG HẢI,25000.0,5.0,1,1,10.329986
169928181,Lọ Đựng Dung Dịch,OEM,Root,Linh Kiện Điện Tử 720,18430.0,0.0,0,2,0.0
45162457,Bộ chiết mỹ phẩm 5 món dành cho phái đẹp 2020,OEM,Thời Trang,Lê Ngọc Trâm Shop,29000.0,0.0,0,0,0.0
168794626,"500gr túi xốp đen/ trắng zin bóng hai quai, túi PE đen bóng loại tốt (đựng hàng ,gói hàng )",OEM,Root,Bao Bì Yến Hoà,20000.0,0.0,0,13,0.0
193622399,Túi chống sốc Laptop xốp lưới,OEM,Root,Trọng Phú mobile,23000.0,0.0,0,0,0.0
249815748,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,GIADUNG MINHPHUC,29000.0,0.0,0,1,0.0
185829701,"Chống sốc LAPTOP vải Lưới siêu thoáng có mush dầy13""6 -14""6-15""6 inch K19 tặng bọc căn cước",OEM,Túi chống sốc,Shalla,27104.0,0.0,0,1,15.384615
253076373,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo,OEM,Root,Bách Hoá Thuận Dung,27000.0,0.0,0,1,0.0
78015369,Dụng cụ chiết mỹ phẩm cho bạn gái,OEM,Túi chống sốc,Mr Trần,26000.0,3.0,1,6,0.0
32689452,Túi du lịch đựng đồ trang điểm và đồ dùng - MS02,OEM,Root,Vali - Boutique Store,27550.0,4.7,18,119,5.0
14875582,"Túi chống sốc cho Laptop và Macbook (13""-14""-15,6"")",OEM,Thời Trang,Vietstore24h,28000.0,4.5,2,10,0.0
177133251,Túi nilon bao quản tien giay,OEM,Túi chống sốc,Shop Tiền Sưu Tập,25000.0,0.0,0,0,0.0
12729963,Túi chống sốc 15inch,OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,26000.0,3.8,4,56,6.810036
173798735,"Chai nhỏ giọt hút chân không Rabbit Lab màu vàng 15ml, 30ml, 50ml",OEM,Túi chống sốc,Rabbit Lab,18000.0,0.0,0,0,0.0
176610172,"Hủ nhựa tròn kèm muỗng đựng kem dưỡng, kem ủ Rabbit Lab 200 gr",OEM,Túi chống sốc,Rabbit Lab,17000.0,0.0,0,0,0.0
173798821,Chai đựng sữa rửa mặt tròn có đầu bàn chải massage Rabbit Lab 100ml,OEM,Túi chống sốc,Rabbit Lab,21000.0,0.0,0,0,0.0
144737785,Túi đựng đồ dùng cá nhân và BVS tiện ích,OEM,Root,Văn phòng phẩm Tiara,28000.0,0.0,0,4,0.0
168562965,Combo 2 Túi đựng mỹ phẩm tiện dụng SGT,OEM,Root,linhkientienphat,28000.0,0.0,0,0,0.0
146492929,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Shalla,26257.0,0.0,0,0,15.384615
173798737,"Chai hút chân không mini đựng dầu dưỡng màu bạc Rabbit Lab 5ml, 15ml, 20ml",OEM,Túi chống sốc,Rabbit Lab,18000.0,0.0,0,0,0.0
171436630,Hộp kim chỉ đa năng hỗ trợ may vá cho gia đình bạn GD407-HopKimChi,OEM,Root,Catan shop Gia Dụng Tiện Ích,28120.0,0.0,0,0,0.0
174673876,"Tuýp chiết lotion nắp nhấn cao cấp Rabbit Lab 50ml, 70ml",OEM,Túi chống sốc,Rabbit Lab,28000.0,0.0,0,0,0.0
142391991,Bộ chiết mỹ phẩm du lịch 7 món,OEM,Root,Gia Dụng Báu Phượng,22000.0,0.0,0,0,0.0
173798773,Chai xịt khoáng phun sương hình tròn màu trắng Rabbit Lab 100ml,OEM,Túi chống sốc,Rabbit Lab,16000.0,0.0,0,0,0.0
251016270,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,GiaDungHongDuong,25000.0,0.0,0,0,0.0
190852566,Kẹp nơ hoa nhí siêu xinh,OEM,Root,OanhOanh Accessories,25000.0,0.0,0,0,0.0
251021549,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Bách Hóa 247 online,25000.0,0.0,0,0,0.0
253243681,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Gia Dụng Phạm Nguyễn,22500.0,0.0,0,0,0.0
145114687,Túi Đựng Đồ Mỹ Phẩm Cotton Tiện Dụng Đồ Da Thành Long 205880 13(hồng) ,OEM,Root,TLG GOLD,23750.0,0.0,0,0,5.0
252622554,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Gia dụng thông minh HH,22500.0,0.0,0,0,0.0
253078549,Túi Chống Sốc Laptop 14 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Bách Hoá Thuận Dung,27000.0,0.0,0,0,0.0
252037063,Túi Đựng mỹ Phẩm Chống Nước - Túi Đựng Đồ Du Lịch Cá Nhân Tiện Lợi,OEM,Root,Gia Dụng Phạm Nguyễn,27000.0,0.0,0,0,0.0
205272885,"Set 10 Khăn lau 2 mặt đa năng mềm mịn xịn xò thấm hút cực tốt, siêu sạch bề mặt",OEM,Root,ThuyDungShop2002,27000.0,0.0,0,0,0.0
253072492,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Bách Hoá Thuận Dung,27000.0,0.0,0,0,0.0
217569699,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Gia dụng tiện ích HH,29000.0,0.0,0,0,0.0
143006637,"Hộp Đựng Thuốc Mini, Dùng Hàng Ngày, Tiện Dụng, An Toàn, Nhỏ Gọn Mang Theo Túi Quần Và Túi Xách. TakyHome 7122",taky home,Túi chống sốc,Taky Home,19000.0,0.0,0,1,0.0
241892076,túi đựng mỹ phẩm cá nhân,OEM,Root,CONNECT10,28000.0,0.0,0,0,0.0
252888073,Bộ chiếc mỹ phẩm 7 món du lịch - Bộ 5 chai lọ chiết kem mỹ phẩm đa năng nhỏ gọn bằng silicon dẻo trong suốt,OEM,Root,GiaDungHongDuong,29000.0,0.0,0,0,0.0
253074741,Túi Chống Sốc Laptop 17 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Bách Hoá Thuận Dung,27000.0,0.0,0,0,0.0
212475440,BK3B - 1 Cuộn băng keo HÀNG DỄ VỠ 4.7cm x 6 cuộn/1.2kg - Băng dính niêm phong đóng hàng,MAGIX,Túi chống sốc,MAGIX,20400.0,0.0,0,0,0.0
247448241,"Túi Đựng Hành Tỏi , Túi Đựng Mỹ Phẩm Treo Tường Tiện Dụng",OEM,Root,Dream House 68,16500.0,0.0,0,0,0.0
252625711,Bộ chiết mỹ phẩm du lịch nhiều món túi zip như hình,OEM,Root,Hương Tiện Ích,22500.0,0.0,0,0,0.0
144700779,Túi Đựng Đồ Mỹ Phẩm Cotton Tiện Dụng Đồ Da Thành Long 205880-13(hồng),OEM,Root,TLG GOLD,23750.0,0.0,0,0,5.0
51564423,Túi vải tiên ích đựng dụng cụ SAKOS,Sakos,Thời Trang,SAKOS Official Store,66000.0,4.6,62,557,0.0
196998262,Chậu Gấp Gọn Cho Bé Đa Năng Tiện Lợi Siêu Tiết kiệm Không Gian,OEM,Túi chống sốc,Bafaby Kids,59000.0,4.8,5,19,0.0
208632016,MTS0AH - 16x14cm - COMBO 25 TÚI GÓI HÀNG CHỐNG SỐC BỌC BÓNG KHÍ MÀU HỒNG PASTEL,MAGIX,Túi chống sốc,MAGIX,47250.0,5.0,1,1,0.0
173731769,"Túi đựng mỹ phẩm, đồ trang điểm đi du lịch trong suốt, chống thấm nước tiện dụng - HENRYSA",HENRYSA Bạn của mọi nhà,Túi chống sốc,Gia Dụng Henry,45000.0,4.5,11,51,25.0
145620960,MTS1 - 18x16 cm - 25 Túi chống sốc bọc bóng khí,MAGIX,Túi chống sốc,MAGIX,42000.0,5.0,1,22,0.0
41793833,TÚI DÙNG CHỐNG SÔC CHO LAPTOP SIZE 14INCH -MÀU NGẪU NHIÊN - HÀNG NHẬP KHẨU,OEM,Thời Trang,HN COMPUTER,43000.0,0.0,0,0,0.0
187855274,Túi chống sốc LAPTOP LOẠI DÀY từ 10 inch -> 17 inch,OEM,Root,Gearvngaming,35000.0,4.8,6,33,0.0
12728380,Túi chống sốc 12inch,OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,35000.0,5.0,1,19,7.651715
150780244,Túi Chống Sốc Laptop 13 Inch Có Dây Kéo,OEM,Túi chống sốc,MuaMuaOnline,33250.0,3.5,11,77,5.0
187855177,Túi chống sốc LAPTOP LOẠI DÀY từ 10 inch -> 17 inch - Logo 3D,OEM,Root,Gearvngaming,99000.0,5.0,3,11,0.0
181219040,Túi Chống Sốc Laptop 17 Inch Có Dây Kéo Tiện Lợi,OEM,Root,Vân Phong Store,56000.0,0.0,0,11,9.677419
124275929,Bộ Chiết Mỹ Phẩm Du Lịch 5 Món,OEM,Root,MuaMuaOnline,38000.0,4.3,3,10,0.0
42974533,"Túi đựng laptop, máy tính bảng, hồ sơ tài liệu chống sốc, chống thấm nước có quai xách tiện lợi - giao màu ngẫu nhiên",OEM,Thời Trang,Hitech07,38400.0,0.0,0,0,0.0
112331520,"Túi Chống Sốc, Túi dựng giảm sốc laptop, macbook cho màn hình 14 inch, 15 inch hàng chất lượng.Homecomputer",OEM,Root,Homecomputer,39000.0,0.0,0,2,0.0
215197915,"Set 3 Lọ chiết mỹ phẩm, dầu gội du lịch siêu tiện lợi",OEM,Root,CỦ SU HÀO,41000.0,0.0,0,0,0.0
22956798,TÚI CHỐNG SỐC 13inch tặng kèm bộ vệ sinh 4 món,OEM,Thời Trang,linhkien1984,46000.0,3.0,1,8,0.0
46314559,BỘ 3  CHAI LỌ CHIẾT MỸ PHẨM DU LỊCH TIỆN DỤNG - NHỰA CAO CẤP MẪU MỚI NHẤT TL216,OEM,Thời Trang,CỦ SU HÀO,34000.0,0.0,0,0,0.0
39947560,Set 2 lọ chiết mỹ phẩm du lịch 40ml kèm hộp đựng Japan Tặng Cafe MeetMore,OEM,Thời Trang,KJ MART,42000.0,0.0,0,2,0.0
139727147,"bộ dụng cụ chiết mỹ phẩm, mỹ phẩm giá rẻ- Túi đựng mỹ phẩm du lịch và bộ chiết mỹ phẩm mini 5 món tiện lợi cho chị em ",OEM,Root,linhkien1984,39900.0,0.0,0,0,0.0
13336439,TÚI CHỐNG SỐC 14',OEM,Thời Trang,linhkien1984,37900.0,3.0,2,44,0.0
189675845,Set 2 lọ chiết mỹ phẩm 40ml kèm hộp đựng nhập trực tiếp Nhật Bản,OEM,Root,JAVI SHOP,42000.0,0.0,0,7,0.0
217145755,TÚI BỌC BALO CHỐNG NƯỚC MƯA DUNG TÍCH 45 LÍT,OEM,Root,Đại lý X26 Lục Quân,35000.0,0.0,0,3,0.0
208632953,COMBO 25 TÚI GÓI HÀNG CHỐNG SỐC BỌC BÓNG KHÍ MÀU HỒNG PASTEL - NHIỀU SIZE,MAGIX,Túi chống sốc,MAGIX,44750.0,0.0,0,0,0.0
31700989,Túi đựng đồ lót du lịch đa năng,OEM,Thời Trang,Click&Buy Shop,30000.0,3.9,10,48,0.0
12730380,Túi chống sốc 17inch,OEM,Thời Trang,linhkien1984,34900.0,4.2,5,26,0.0
182104446,Túi đựng mỹ phẩm chống nước,OEM,Túi chống sốc,BIDIKID,50000.0,0.0,0,1,0.0
116793483,mua lọ chiết mỹ phẩm min - Túi đựng mỹ phẩm du lịch và bộ chiết mỹ phẩm du lịch 5 món tiện lợi hữu ích cho chị em phụ nữ,OEM,Root,Bách Hóa Huong Trang 2019,35000.0,5.0,1,0,0.0
163581033,"Túi chống sốc giá tốt cho laptop, máy tính bảng",	OEM,Túi chống sốc,Vi tính linh kiện Vinh Phúc,32000.0,0.0,0,0,0.0
145626742,MTS2 - 21.5x12 cm - 25 Túi chống sốc bọc bóng khí,MAGIX,Túi chống sốc,MAGIX,42000.0,0.0,0,19,0.0
145619638,MTS0 - 16x11 cm - 25 Túi chống sốc bọc bóng khí,MAGIX,Túi chống sốc,MAGIX,31500.0,5.0,6,147,0.0
172191714,Túi đựng đồ mỹ phẩm cotton tiện dụng HQ 205880-3,OEM,Root,Túi xách tlg,44000.0,0.0,0,0,0.0
172872972,"Bộ chiết mỹ phẩm mini hàn quốc 5 món tiện dụng, lọ chiết mỹ phẩm du lịch FASOLA",OEM,Root,THANH PHÚC SHOP,50000.0,0.0,0,0,0.0
124275458,Túi Chống Sốc Laptop 15 Inch Có Dây Kéo,OEM,Root,MuaMuaOnline,37050.0,0.0,0,2,5.0
116799219,mua lọ chiết mỹ phẩm min - Túi đựng mỹ phẩm du lịch và bộ chiết mỹ phẩm du lịch 5 món tiện lợi hữu ích cho chị em phụ nữ,OEM,Root,phukienoto S,37000.0,0.0,0,0,0.0
217168270,Bộ Chiết Mỹ Phẩm 3 Lọ 60ml Bằng Nhựa Dẻo Loại Tốt Dễ Bóp Dành Cho Du Lịch,OEM,Root,Đồ gia dụng thủ đức 85,39000.0,0.0,0,0,0.0
21460471,"Túi chống sốc Nỉ cao cấp dành cho Laptop và Macbook Từ 11"" đến 15,6"" - Màu Đen",OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,44000.0,3.5,2,4,10.386965
19733553,BỘ CHIẾT mỹ PHẨM 8 MÓN TIỆN LỢI - TL042,OEM,Thời Trang,Mỹ Phẩm Auth 68,45998.0,4.6,9,66,0.0
165778874,"Túi đựng mỹ phẩm, đồ dùng cá nhân",OEM,Root,Chau177,32300.0,0.0,0,0,0.0
194857408,Túi chống sốc Laptop nhiều kích thước,OEM,Túi chống sốc,CÔNG TY VILOCOM,49000.0,0.0,0,0,0.0
113481474,Túi Màu Đỏ Tươi Đựng Mỹ Phẩm Du Lịch Chuyên Dụng,OEM,Root,Hitech07,33250.0,0.0,0,0,5.0
248498891,Túi Đựng Mỹ Phẩm Đồ Trang Điểm Makeup Cá Nhân Travel Chống Thấm Nước Tiện Lợi Đi Du Lịch,OEM,Túi chống sốc,Hamart Gia Dụng Tiện Lợi,49900.0,0.0,0,1,49.59596
55021526,"Túi Chống Sốc Laptop Macbook 11""-13""-14""-15"" inch siêu mỏng hình trơn coler I10",OEM,Thời Trang,Shalla,51590.0,3.5,4,30,10.569106
116796089,Túi đựng mỹ phẩm du lịch và bộ chiết mỹ phẩm mini 5 món tiện lợi hữu ích cho chị em,OEM,Túi chống sốc,Bách Hóa Huong Trang 2019,43000.0,0.0,0,0,0.0
138384322,Túi Cốp Đựng Mỹ Phẩm Chống Nước0,OEM,Root,Shop Tậnnn Tâm,43699.0,3.0,2,4,5.000109
41793235,TÚI DÙNG CHỐNG SỐC CHO LAPTOP SIZE 13INCH- MÀU NGẪU NHIÊN - HÀNG CHÍNH HÃNG,OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,36000.0,3.0,2,22,7.455013
45301483,Bộ Chiết Mỹ Phẩm Du Lịch Tiện Lợi - BC45 (Giao ngẫu nhiên mẫu),OEM,Thời Trang,gia dụng bori 24,75000.0,0.0,0,0,0.0
212471311,MTS - COMBO 25 TÚI GÓI HÀNG CHỐNG SỐC BỌC BÓNG KHÍ - NHIỀU MÀU - NHIỀU SIZE,MAGIX,Túi chống sốc,MAGIX,31500.0,0.0,0,0,0.0
125100405,Túi đựng giấy tờ và thẻ ATM 12 ngăn,OEM,Root,Sweet Lady 013,35000.0,0.0,0,0,0.0
160133072,"Túi đựng mỹ phẩm, đồ trang điểm mini Thiết kế nhỏ gọn dễ dàng mang theo người",OEM,Root,JAVI SHOP,38880.0,0.0,0,0,0.0
39377570,"Túi Đeo Tay Chạy Bộ Đựng Điện Thoại Chống Sốc Đa Năng Quấn Bắp Tay Cho Chạy Bộ, Đi Bộ, Tập Thể Thao, Tập Gym - Mai Lee",Mai Lee,Thời Trang,Mai Lee House,39000.0,4.1,61,700,0.0
15948681,Bộ dụng cụ chiết mỹ phẩm 7 món đựng túi zip chống nước,OEM,Thời Trang,Panda.,36900.0,4.5,2,24,0.0
216902545,"Cầu vai bảo vệ xanh dương viền vàng, sao inox - TT08 (1 cặp)",OEM,Root,Đồ Bảo Hộ Đại An,38000.0,0.0,0,0,0.0
98332959,"combo 2 Chai chiết nước hoa 5ml mang theo khi đi du lịch, công tác, dã ngoại (giao màu ngẫu nhiên)",OEM,Túi chống sốc,CỦ SU HÀO,41000.0,0.0,0,0,0.0
212474771,MTS2 MTS2H - 21.5x12cm - COMBO 25 TÚI GÓI HÀNG CHỐNG SỐC BỌC BÓNG KHÍ - NHIỀU MÀU,MAGIX,Túi chống sốc,MAGIX,42000.0,0.0,0,1,0.0
70191374,Túi Bao Tử Kết Hợp Đeo Chéo Ngực Phối Màu Phong Cách,OEM,Root,Shalla,50000.0,0.0,0,0,0.0
186634977,TÚI HỘP ĐỰNG MỸ PHẨM TRONG SUỐT CẦM TAY TIỆN DỤNG,OEM,Túi chống sốc,TỔNG KHO GIA DỤNG PHÚC LINH,49000.0,0.0,0,0,0.0
117637378,Bộ chiết mỹ phẩm du lịch 7 món,OEM,Root,Bách Hóa Huong Trang 2019,34000.0,0.0,0,0,0.0
146949930,Túi đựng mỹ phẩm đồ trang điểm đồ dùng cá nhân nhỏ gọn tiện lợi MP01,OEM,Root,Túi xách Giahung,51000.0,0.0,0,0,0.0
12422098,Túi Đựng Mỹ Phẩm Trang Điểm  Xách Tay Du Lịch,OEM,Thời Trang,Haha Shop,47000.0,0.0,0,2,0.0
166071756,Túi đựng mỹ phẩm,OEM,Root,tongkholongbienhn,36000.0,0.0,0,1,0.0
12729585,Túi chống sốc 14inch,OEM,Thời Trang,Vietstore24h,41000.0,2.0,1,15,0.0
22967716,TÚI CHỐNG SỐC 15' tặng kèm bộ  vệ sinh 4 món,OEM,Thời Trang,linhkien1984,50000.0,5.0,1,9,0.0
160551056,"Túi chống sốc và bảo vệ Laptop, Macbook nhung viền đỏ dùng cho Laptop, Macbook nhiều kích thước",OEM,Root,VI TÍNH NAM TRUNG HẢI,42000.0,0.0,0,0,0.0
145620844,MTS0A - 16x14 cm - 25 Túi chống sốc bọc bóng khí,MAGIX,Túi chống sốc,MAGIX,34250.0,5.0,1,29,0.0
159497492,"Bộ chiết mỹ phẩm mini Hàn Quốc tiện ích kèm 5 món, lọ chiết mỹ phẩm cao cấp FAMAHA",OEM,Root,THANH PHÚC SHOP,50000.0,0.0,0,0,0.0
169849094,Túi đựng mỹ phẩm du lịch chống thấm nước họa tiết hoa,OEM,Root,giadungthongminhthaiha,72000.0,0.0,0,0,0.0
253164319,"Túi Đựng Mỹ Phẩm Chống Nước, Túi Đựng Đồ Du Lịch Cá Nhân Du Lịch",OEM,Root,Thời trang Nam Hoàng Minh,47000.0,0.0,0,0,0.0
155241090,Túi Cốp Đựng Mỹ Phẩm Chống Nước0,OEM,Túi chống sốc,Ssshop Phụ Kiện,47404.0,0.0,0,0,5.0001
149461286,Túi treo đồ lót 2 mặt 30 ô đa năng nhiều ngăn để tất vớ có móc ích lợi và tiện dụng kiểu mới,OEM,Root,GIA DUNG DTH STORE,34999.0,0.0,0,0,0.0
191542841,Túi Đựng Mỹ Phẩm Du Lịch Chống Nước,OEM,Túi chống sốc,BB Vina,35000.0,0.0,0,3,0.0
23966378,Túi bảo vệ chống sốc Laptop vải lưới polyester 15 inch loại dày _ Đen,OEM,Thời Trang,VI TÍNH NAM TRUNG HẢI,42000.0,4.0,1,11,6.458797
75583269,"Túi đựng tài liệu, máy tính bảng Bonheur Constant (1 cái) - giao màu ngẫu nhiên",OEM,Túi chống sốc,linhkien1984,45900.0,0.0,0,0,0.0
145626923,MTS2A - 21.5x15 cm - 25 Túi chống sốc bọc bóng khí,MAGIX,Túi chống sốc,MAGIX,44750.0,5.0,1,15,0.0
186634980,TÚI HỘP ĐỰNG MỸ PHẨM TRONG SUỐT CẦM TAY TIỆN DỤNG,OEM,Túi chống sốc,KHO GIA DỤNG TIỆN ÍCH GIA ĐÌNH,49000.0,0.0,0,0,0.0
144754292,Túi Mỹ Phẩm Nhiều Ngăn Chống Thấm,OEM,Root,Athayroi39,39000.0,0.0,0,0,0.0
173798774,Hũ chiết kem dưỡng cao cấp nút nhân Rabbit Lab 30gr,OEM,Túi chống sốc,Rabbit Lab,37000.0,0.0,0,0,0.0
119446321,"Túi đựng mỹ phẩm chống nước, túi đựng đồ du lịch cá nhân MÀU TÍM NÂU",OEM,Root,HUANMEN,49000.0,0.0,0,0,0.0
176928000,"Túi chống sốc sọc đỏ 13"" 14"" 15"" và 17"" dùng cho laptop VT",OEM,Túi chống sốc,Vietstore24h,50000.0,0.0,0,0,0.0
41792535,"TÚI DÙNG CHỐNG SỐC CHO LAPTOP SIZE 7-8INCH - ,MÀU NGẪU NHIÊN - HÀNG NHẬP KHẨU",OEM,Thời Trang,Vietstore24h,37000.0,0.0,0,2,0.0
170985899,Túi đựng đồ lót tất- túi treo đồ đa năng 30 ngăn có móc treo - Hàng dày,OEM,Root,shop Văn Lang,39840.0,0.0,0,0,0.0
116800821,"bộ dụng cụ chiết mỹ phẩm, mỹ phẩm giá rẻ- Túi đựng mỹ phẩm du lịch và bộ chiết mỹ phẩm mini 5 món tiện lợi cho chị em ",OEM,Root,phukienoto S,42000.0,0.0,0,1,0.0
56073397,"Túi đựng mỹ phẩm, đồ trang điểm mini hàng Nội địa Nhật Bản (Giao Màu Ngẫu nhiên)",OEM,Thời Trang,KJ MART,55000.0,0.0,0,2,0.0
253162101,Bộ Chiết Mỹ Phẩm 3 Lọ 60ml Bằng Nhựa Dẻo Loại Tốt Dễ Bóp Dành Cho Du Lịch,OEM,Root,Gia Dụng Phạm Nguyễn,44000.0,0.0,0,0,0.0
7219525,Combo 2 Hộp Đựng Tai Nghe Cáp Sạc Du Lịch Họa Tiết Giáng Sinh(Họa Tiết Ngẫu Nhiên),OEM,Thời Trang,HOANG NAM,61000.0,4.7,3,55,0.0
